name,birth_city,birth_state,birth_country,death_city,death_state,death_country,birth_year,birth_month,birth_day,death_year,death_month,death_day
Craig Billington,London,Ontario,CA,,,,1966,9,11,,,
Craig Cameron,Edmonton,Alberta,CA,St. Albert,Alberta,CA,1945,7,19,2012,4,20
Craig Conroy,Potsdam (town),New York,US,,,,1971,9,4,,,
Craig Coxe,Chula Vista,California,US,,,,1964,1,21,,,
Craig Cunningham,Trail,British Columbia,CA,,,,1990,9,13,,,
Craig Darby,Oneida,New York,US,,,,1972,9,26,,,
Craig Duncanson,Greater Sudbury,Ontario,CA,,,,1967,3,17,,,
Craig Endean,Kamloops,British Columbia,CA,,,,1968,4,13,,,
Craig Ferguson,Castro Valley,California,US,,,,1970,4,8,,,
Craig Fisher,Oshawa,Ontario,CA,,,,1970,6,30,,,
Craig Hartsburg,Stratford,Ontario,CA,,,,1959,6,29,,,
Craig Janney,Hartford,Connecticut,US,,,,1967,9,26,,,
Craig Johnson,Saint Paul,Minnesota,US,,,,1972,3,8,,,
Craig Laughlin,Toronto,Ontario,CA,,,,1957,9,19,,,
Craig Levie,Calgary,Alberta,CA,,,,1959,8,17,,,
Craig Ludwig,Rhinelander,Wisconsin,US,,,,1961,3,15,,,
Craig MacDonald,Antigonish,Nova Scotia,CA,,,,1977,4,7,,,
Craig MacTavish,London,Ontario,CA,,,,1958,8,15,,,
Craig Martin,Amherst,Nova Scotia,CA,,,,1971,1,21,,,
Craig Millar,Winnipeg,Manitoba,CA,,,,1976,7,12,,,
Craig Mills,Toronto,Ontario,CA,,,,1976,8,27,,,
Craig Muni,Toronto,Ontario,CA,,,,1962,7,19,,,
Craig Norwich,Edina,Minnesota,US,,,,1955,12,15,,,
Craig Patrick,Detroit,Michigan,US,,,,1946,5,20,,,
Craig Ramsay,Weston,Toronto,CA,,,,1951,3,17,,,
Craig Redmond,Dawson Creek,British Columbia,CA,,,,1965,9,22,,,
Craig Reichert,Winnipeg,Manitoba,CA,,,,1974,5,11,,,
Craig Rivet,North Bay,Ontario,CA,,,,1974,9,13,,,
Craig Sarner,St. Paul,Minnesota,US,,,,1949,6,20,,,
Craig Simpson,London,Ontario,CA,,,,1967,2,15,,,
Craig Smith,Madison,Wisconsin,US,,,,1989,9,5,,,
Craig Weller,Calgary,Alberta,CA,,,,1981,3,17,,,
Craig Wolanin,Grosse Pointe,Michigan,US,,,,1967,7,27,,,
Cristobal Huet,Saint-Martin-d'Hères,,FR,,,,1975,9,3,,,
Cristopher Nihlstorp,Malmö,,SE,,,CA,1984,2,16,,,
Cully Dahlstrom,Minneapolis,Minnesota,US,,,,1912,7,3,1998,12,19
Cully Simon,Brockville,Ontario,CA,,,CA,1918,5,8,1980,8,2
Cully Wilson,Winnipeg,Manitoba,CA,Seattle,Washington,US,1892,6,5,1962,7,7
Cummy Burton,Greater Sudbury,Ontario,CA,Sudbury,Ontario,CA,1936,5,12,2015,8,25
Curt Bennett,Regina,Saskatchewan,CA,,,,1948,3,27,,,
Curt Brackenbury,,,CA,,,,1952,1,31,,,
Curt Fraser,Cincinnati,Ohio,US,,,,1958,1,12,,,
Curt Giles,The Pas,Manitoba,CA,,,,1958,11,30,,,
Curt Ridley,Minnedosa,Manitoba,CA,,,,1951,9,24,,,
Curtis Brown,Unity,Saskatchewan,CA,,,,1976,2,12,,,
Curtis Glencross,Kindersley,Saskatchewan,CA,,,,1982,12,28,,,
Curtis Hamilton,Tacoma,Washington,US,,,,1991,12,4,,,
Curtis Joseph,Keswick,Ontario,CA,,,,1967,4,29,,,
Curtis Lazar,Salmon Arm,British Columbia,CA,,,,1995,2,2,,,
Curtis Leschyshyn,Thompson,Manitoba,CA,,,,1969,9,21,,,
Curtis McElhinney,London,Ontario,CA,,,,1983,5,23,,,
Curtis McKenzie,Golden,British Columbia,CA,,,,1991,2,22,,,
Curtis Murphy,Kerrobert,Saskatchewan,CA,,,,1975,12,3,,,
Curtis Sanford,Owen Sound,Ontario,CA,,,,1979,10,5,,,
Cy Denneny,Farran's Point,Ontario,CA,Ottawa,Ontario,CA,1891,12,23,1970,9,10
Cy Thomas,Dowlais,Wales,GB,,,CA,1926,8,5,2009,1,2
D. J. Smith,Windsor,Ontario,CA,,,,1977,5,13,,,
D'Arcy Coulson,Greater Sudbury,Ontario,CA,,,CA,1908,2,17,1996,4,13
Dainius Zubrus,Elektrėnai,,LT,,,,1978,6,16,,,
Dale Anderson,Regina,Saskatchewan,CA,Saskatoon,Saskatchewan,CA,1932,3,5,2015,12,6
Dale Clarke,Sarnia,Ontario,CA,,,,1978,3,23,,,
Dale Craigwell,Toronto,Ontario,CA,,,,1971,4,24,,,
Dale DeGray,Oshawa,Ontario,CA,,,,1963,9,1,,,
Dale Dunbar,Winthrop,Massachusetts,US,,,,1961,10,14,,,
Dale Hawerchuk,Toronto,Ontario,CA,,,,1963,4,4,,,
Dale Henry,Prince Albert,Saskatchewan,CA,,,,1964,9,24,,,
Dale Hoganson,North Battleford,Saskatchewan,CA,,,,1949,7,8,,,
Dale Hunter,Petrolia,Ontario,CA,,,,1960,7,31,,,
Dale Krentz,Steinbach,Manitoba,CA,,,,1961,12,19,,,
Dale Kushner,Terrace,British Columbia,CA,,,,1966,6,13,,,
Dale Lewis,Edmonton,Alberta,CA,,,,1951,7,28,,,
Dale McCourt,Falconbridge,Greater Sudbury,CA,,,,1957,1,26,,,
Dale McTavish,Eganville,Ontario,CA,,,,1972,2,28,,,
Dale Purinton,Fort Wayne,Indiana,US,,,,1976,10,11,,,
Dale Rolfe,Timmins,Ontario,CA,,,CA,1940,4,30,,,
Dale Rominski,Farmington Hills,Michigan,US,,,,1975,10,1,,,
Dale Smedsmo,Roseau,Minnesota,US,,,,1951,4,23,,,
Dale Tallon,Rouyn-Noranda,Quebec,CA,,,,1950,10,19,,,
Dale Weise,Winnipeg,Manitoba,CA,,,,1988,8,5,,,
Dallas Drake,Trail,British Columbia,CA,,,,1969,2,4,,,
Dallas Eakins,Dade City,Florida,US,,,,1967,2,27,,,
Dallas Gaume,Innisfail,Alberta,CA,,,,1963,8,27,,,
Dallas Smith,Hamiota,Manitoba,CA,,,,1941,10,10,,,
Dalton Prout,Kingsville,Ontario,CA,,,,1990,3,13,,,
Damian Rhodes,St. Paul,Minnesota,US,,,,1969,5,28,,,
Damian Surma,Lincoln Park,Michigan,US,,,,1981,1,22,,,
Damien Brunner,Kloten,,CH,,,,1986,3,9,,,
Damon Severson,Melville,Saskatchewan,CA,,,,1994,8,7,,,
Dan Blackburn,Montreal,Quebec,CA,,,,1983,5,20,,,
Dan Bolduc,Waterville,Maine,US,,,,1953,4,6,,,
Dan Bonar,Deloraine,Manitoba,CA,,,,1956,9,23,,,
Dan Bouchard,Val-d'Or,Quebec,CA,,,,1950,12,12,,,
Dan Bourbonnais,Winnipeg,Manitoba,CA,,,,1962,3,6,,,
Dan Boyle,Ottawa,Ontario,CA,,,,1976,7,12,,,
Dan Brennan,Dawson Creek,British Columbia,CA,,,,1962,10,1,,,
Dan Bylsma,Grand Haven,Michigan,US,,,,1970,9,19,,,
Dan Chicoine,Sherbrooke,Quebec,CA,,,,1957,11,30,,,
Dan Clark,Toronto,Ontario,CA,,,,1957,11,3,,,
Dan Cloutier,Mont-Laurier,Quebec,CA,,,,1976,4,22,,,
Dan Currie,Burlington,Ontario,CA,,,,1968,3,15,,,
Dan Daoust,Montreal,Quebec,CA,,,,1960,2,29,,,
Dan Dorion,Astoria,New York,US,,,,1963,3,2,,,
Dan Ellis,Saskatoon,Saskatchewan,CA,,,,1980,6,19,,,
Dan Focht,Regina,Saskatchewan,CA,,,,1977,12,31,,,
Dan Frawley,West Nipissing,Ontario,CA,,,,1962,6,2,,,
Dan Fridgen,Arnprior,Ontario,CA,,,,1959,5,18,,,
Dan Fritsche,Parma,Ohio,US,,,,1985,7,13,,,
Dan Geoffrion,Montreal,Quebec,CA,,,,1958,1,24,,,
Dan Gratton,Brantford,Ontario,CA,,,,1966,12,7,,,
Dan Hamhuis,Smithers,British Columbia,CA,,,,1982,12,13,,,
Dan Hinote,Leesburg,Florida,US,,,,1977,1,30,,,
Dan Hinton,Toronto,Ontario,CA,Mississauga,Ontario,CA,1953,5,24,1994,6,1
Dan Hodgson,Fort Vermilion,Alberta,CA,,,,1965,8,29,,,
Dan Jancevski,Windsor,Ontario,CA,,,,1981,6,15,,,
Dan Keczmer,Mount Clemens,Michigan,US,,,,1968,5,25,,,
Dan Kesa,Vancouver,British Columbia,CA,,,,1971,11,23,,,
Dan Kordic,Edmonton,Alberta,CA,,,,1971,4,18,,,
Dan Labraaten,Arvika,,SE,,,,1951,6,9,,,
Dan LaCosta,Labrador City,Newfoundland and Labrador,CA,,,,1986,3,28,,,
Dan LaCouture,Hyannis,Massachusetts,US,,,,1977,4,18,,,
Dan Lambert,St. Boniface,Manitoba,CA,,,,1970,1,12,,,
Dan Maloney,Barrie,Ontario,CA,,,,1950,9,24,,,
Dan Mandich,Brantford,Ontario,CA,,,,1960,6,12,,,
Dan McCarthy,St. Marys,Ontario,CA,,,,1958,4,7,,,
Dan McFall,Kenmore,New York,US,,,,1963,4,8,,,
Dan McGillis,Hawkesbury,Ontario,CA,,,,1972,7,1,,,
Dan Newman,Windsor,Ontario,CA,,,,1952,1,26,,,
Dan Olesevich,Port Colborne,Ontario,CA,Tilbury,Ontario,CA,1937,9,16,1983,7,15
Dan Plante,St. Louis,Missouri,US,,,,1971,10,5,,,
Dan Poliziani,Sydney,Nova Scotia,CA,,,,1935,1,8,,,
Dan Poulin,Thetford Mines,Quebec,CA,Quebec City,Quebec,CA,1957,9,19,2015,1,2
Dan Quinn,Ottawa,Ontario,CA,,,,1965,6,1,,,
Dan Ratushny,Nepean,Ontario,CA,,,,1970,10,29,,,
Dan Seguin,Greater Sudbury,Ontario,CA,,,CA,1948,6,7,,,
Dan Sexton,Apple Valley,Minnesota,US,,,,1987,4,29,,,
Dan Smith,Fernie,British Columbia,CA,,,,1976,10,19,,,
Dan Snyder,Elmira,Ontario,CA,Atlanta,Georgia,CA,1978,2,23,2003,10,5
Dan Trebil,Bloomington,Minnesota,US,,,,1974,4,10,,,
Dan Vincelette,Verdun,Quebec,CA,,,,1967,8,1,,,
Dan Woodley,Oklahoma City,Oklahoma,US,,,,1967,12,29,,,
Dana Murzyn,Calgary,Alberta,CA,,,,1966,12,9,,,
Dana Tyrell,Airdrie,Alberta,CA,,,,1989,4,23,,,
Dane Byers,Nipawin,Saskatchewan,CA,,,,1986,2,21,,,
Dane Jackson,Castlegar,British Columbia,CA,,,,1970,5,17,,,
Daniel Alfredsson,Gothenburg,,SE,,,,1972,12,11,,,
Daniel Bång,Kista,,SE,,,CA,1987,4,19,,,
Daniel Berthiaume,Longueuil,Quebec,CA,,,,1966,1,26,,,
Daniel Brière,Gatineau,Quebec,CA,,,,1977,10,6,,,
Daniel Carcillo,King,Ontario,CA,,,,1985,1,28,,,
Daniel Cleary,Carbonear,Newfoundland and Labrador,CA,,,,1978,12,18,,,
Daniel Corso,Montreal,Quebec,CA,,,,1978,4,3,,,
Daniel Doré,Ferme-Neuve,Quebec,CA,,,,1970,4,9,,,
Daniel Gauthier,Gutenbwerg,,DE,,,,1970,5,17,,,
Daniel Girardi,Welland,Ontario,CA,,,,1984,4,29,,,
Daniel Goneau,Montreal,Quebec,CA,,,,1976,1,16,,,
Daniel Guérard,Montreal,Quebec,CA,,,,1974,4,9,,,
Daniel Lacroix,Montreal,Quebec,CA,,,,1969,3,11,,,
Daniel Laperrière,Laval,Quebec,CA,,,,1969,3,28,,,
Daniel Marois,Montreal,Quebec,CA,,,,1968,10,3,,,
Daniel Paille,Welland,Ontario,CA,,,,1984,4,15,,,
Daniel Poudrier,Thetford Mines,Quebec,CA,,,,1964,2,15,,,
Daniel Sedin,Örnsköldsvik,,SE,,,,1980,9,26,,,
Daniel Shank,Montreal,Quebec,CA,,,,1967,5,12,,,
Daniel Tjärnqvist,Umeå,,SE,,,,1976,10,14,,,
Daniel Tkaczuk,Toronto,Ontario,CA,,,,1979,6,10,,,
Daniel Winnik,Toronto,Ontario,CA,,,,1985,3,6,,,
Daniil Tarasov,Moscow,,RU,,,,1991,6,20,,,
Danny Belisle,South Porcupine,Ontario,CA,,,CA,1937,5,9,,,
Danny Biega,Montreal,Quebec,CA,,,,1991,9,29,,,
Danny Cox,Little Current,Ontario,CA,,,CA,1903,10,12,1982,8,8
Danny DeKeyser,Macomb Township,Michigan,US,,,,1990,3,7,,,
Danny Gare,Nelson,British Columbia,CA,,,,1954,5,14,,,
Danny Gloor,Mitchell,Ontario,CA,,,,1952,12,4,,,
Danny Grant,Fredericton,New Brunswick,CA,,,,1945,2,21,,,
Danny Gruen,Thunder Bay,Ontario,CA,,,,1952,6,26,,,
Danny Irmen,Fargo,North Dakota,US,,,,1984,9,6,,,
Danny Johnson,Winnipegosis,Manitoba,CA,,,,1944,10,1,1993,3,6
Danny Lawson,Toronto,Ontario,CA,Calgary,Alberta,CA,1947,10,30,2008,9,15
Danny Lewicki,Fort William,Ontario,CA,,,CA,1931,3,12,,,
Danny Lorenz,Murrayville,British Columbia,CA,,,,1969,12,12,,,
Danny Lucas,Powell River,British Columbia,CA,,,,1958,2,28,,,
Danny Markov,Moscow,,RU,,,,1976,7,30,,,
Danny O'Shea,Ajax,Ontario,CA,,,,1945,6,15,,,
Danny Richmond,Chicago,Illinois,US,,,,1984,8,1,,,
Danny Schock,Terrace Bay,Ontario,CA,,,,1948,12,30,,,
Danny Syvret,Millgrove,Ontario,CA,,,,1985,6,13,,,
Danny Taylor,Plymouth,England,GB,,,,1986,4,28,,,
Danton Cole,Pontiac,Michigan,US,,,,1967,1,10,,,
Dany Heatley,Freiburg im Breisgau,West Germany,DE,,,,1981,1,21,,,
Dany Sabourin,Val-d'Or,Quebec,CA,,,,1980,9,2,,,
Darby Hendrickson,Richfield,Minnesota,US,,,,1972,8,28,,,
Darcy Campbell,Airdrie,Alberta,CA,,,,1984,5,12,,,
Darcy Hordichuk,Kamsack,Saskatchewan,CA,,,,1980,8,10,,,
Darcy Kuemper,Saskatoon,Saskatchewan,CA,,,,1990,5,5,,,
Darcy Loewen,Calgary,Alberta,CA,,,,1969,2,26,,,
Darcy Martini,Castlegar,British Columbia,CA,,,CA,1969,1,30,,,
Darcy Regier,Swift Current,Saskatchewan,CA,,,,1956,11,27,,,
Darcy Rota,Vancouver,British Columbia,CA,,,,1953,2,16,,,
Darcy Tucker,Castor,Alberta,CA,,,,1975,3,15,,,
Darcy Verot,Radville,Saskatchewan,CA,,,,1976,7,13,,,
Darcy Wakaluk,Pincher Creek,Alberta,CA,,,,1966,3,14,,,
Daren Puppa,Kirkland Lake,Ontario,CA,,,,1965,3,23,,,
Darin Kimble,Lucky Lake,Saskatchewan,CA,,,,1968,11,22,,,
Darin Sceviour,Lacombe,Alberta,CA,,,,1965,11,30,,,
Darnell Nurse,Hamilton,Ontario,CA,,,,1995,2,4,,,
Darrel Anholt,Amisk,Alberta,CA,,,,1962,11,23,,,
Darrel Scoville,Swift Current,Saskatchewan,CA,,,,1975,10,13,,,
Darrell May,Montreal,Quebec,CA,,,CA,1962,3,6,,,
Darren Archibald,Newmarket,Ontario,CA,,,,1990,2,9,,,
Darren Banks,Toronto,Ontario,CA,,,,1966,3,18,,,
Darren Boyko,Winnipeg,Manitoba,CA,,,,1964,1,16,,,
Darren Eliot,Milton,Ontario,CA,,,,1961,11,26,,,
Darren Haydar,Milton,Ontario,CA,,,,1979,10,22,,,
Darren Helm,Winnipeg,Manitoba,CA,,,,1987,1,21,,,
Darren Jensen,Creston,British Columbia,CA,,,,1960,5,27,,,
Darren Langdon,Deer Lake,Newfoundland and Labrador,CA,,,,1971,1,8,,,
Darren Lowe,Toronto,Ontario,CA,,,CA,1960,10,13,,,
Darren McCarty,Burnaby,British Columbia,CA,,,CA,1972,4,1,,,
Darren Pang,Meaford,Ontario,CA,,,,1964,2,17,,,
Darren Reid,Lac La Biche,Alberta,CA,,,,1983,5,8,,,
Darren Rumble,Barrie,Ontario,CA,,,,1969,1,23,,,
Darren Turcotte,Boston,Massachusetts,US,,,,1968,3,2,,,
Darren Van Impe,Saskatoon,Saskatchewan,CA,,,,1973,5,18,,,
Darren Veitch,Saskatoon,Saskatchewan,CA,,,,1960,4,24,,,
Darrin Madeley,Holland Landing,Ontario,CA,,,,1968,2,25,,,
Darrin Shannon,Barrie,Ontario,CA,,,,1969,12,8,,,
Darroll Powe,Saskatoon,Saskatchewan,CA,,,,1985,6,22,,,
Darryl Boyce,Summerside,Prince Edward Island,CA,,,,1984,7,7,,,
Darryl Edestrand,Strathroy-Caradoc,Ontario,CA,,,,1945,11,6,,,
Darryl Laplante,Calgary,Alberta,CA,,,,1977,3,28,,,
Darryl Maggs,Saskatoon,Saskatchewan,CA,,,CA,1949,4,6,,,
Darryl Olsen,Calgary,Alberta,CA,,,,1966,10,7,,,
Darryl Shannon,Barrie,Ontario,CA,,,,1968,6,21,,,
Darryl Sittler,St. Jacobs,Ontario,CA,,,,1950,9,18,,,
Darryl Sly,Collingwood,Ontario,CA,,,CA,1939,4,3,2007,8,28
Darryl Sutter,Viking,Alberta,CA,,,,1958,8,19,,,
Darryl Sydor,Edmonton,Alberta,CA,,,,1972,5,13,,,
Darryl Williams,Labrador City,Newfoundland and Labrador,CA,,,,1968,2,29,,,
Darwin McCutcheon,Listowel,Ontario,CA,,,,1962,4,19,,,
Daryl Evans,Toronto,Ontario,CA,,,,1961,1,12,,,
Daryl Reaugh,Prince George,British Columbia,CA,,,,1965,2,13,,,
Daryl Stanley,Winnipeg,Manitoba,CA,,,,1962,12,2,,,
Dave Allison,Fort Frances,Ontario,CA,,,,1959,4,14,,,
Dave Amadio,Glace Bay,Nova Scotia,CA,,,CA,1939,4,23,1981,4,10
Dave Andreychuk,Hamilton,Ontario,CA,,,,1963,9,29,,,
Dave Archibald,Chilliwack,British Columbia,CA,,,,1969,4,14,,,
Dave Babych,Edmonton,Alberta,CA,,,,1961,5,23,,,
Dave Balon,Wakaw,Saskatchewan,CA,Prince Albert,Saskatchewan,CA,1938,8,2,2007,5,29
Dave Barr,Toronto,Ontario,CA,,,,1960,11,30,,,
Dave Bolland,Etobicoke,Ontario,CA,,,,1986,6,5,,,
Dave Brown,Saskatoon,Saskatchewan,CA,,,,1962,10,12,,,
Dave Burrows,Toronto,Ontario,CA,,,CA,1949,1,11,,,
Dave Cameron,Charlottetown,Prince Edward Island,CA,,,,1958,7,29,,,
Dave Campbell,Lachute,Quebec,CA,,,CA,1896,4,27,1975,2,18
Dave Capuano,Warwick,Rhode Island,US,,,,1968,7,27,,,
Dave Chartier,St. Lazare,Manitoba,CA,,,,1961,2,15,,,
Dave Christian,Warroad,Minnesota,US,,,,1959,5,12,,,
Dave Chyzowski,Edmonton,Alberta,CA,,,,1971,7,11,,,
Dave Creighton,Port Arthur,Ontario,CA,,,CA,1930,6,24,,,
Dave Cressman,Kitchener,Ontario,CA,,,,1950,1,2,,,
Dave Debol,St. Clair Shores,Michigan,US,,,,1956,3,17,,,
Dave Donnelly,Edmonton,Alberta,CA,,,,1962,2,2,,,
Dave Downie,Burk's Falls,Ontario,CA,Tacoma,Washington,US,1909,3,11,1963,3,18
Dave Dryden,Hamilton,Ontario,CA,,,,1941,9,5,,,
Dave Duerden,Oshawa,Ontario,CA,,,,1977,4,11,,,
Dave Dunn,Moosomin,Saskatchewan,CA,,,,1948,8,19,,,
Dave Farrish,Lucknow,Ontario,CA,,,,1956,8,1,,,
Dave Feamster,Detroit,Michigan,US,,,,1958,9,10,,,
Dave Forbes,Montreal,Quebec,CA,,,,1948,11,16,,,
Dave Fortier,Greater Sudbury,Ontario,CA,,,,1951,6,17,,,
Dave Gagner,Chatham-Kent,Ontario,CA,,,,1964,12,11,,,
Dave Gagnon,Windsor,Ontario,CA,,,,1967,10,31,,,
Dave Gans,Brantford,Ontario,CA,,,,1964,6,6,,,
Dave Gardner,Toronto,Ontario,CA,,,,1952,8,23,,,
Dave Gatherum,Fort William,Ontario,CA,,,CA,1932,3,28,,,
Dave Goertz,Edmonton,Alberta,CA,,,,1965,3,28,,,
Dave Gorman,Oshawa,Ontario,CA,,,,1955,4,8,,,
Dave Hannan,Onaping Falls,Ontario,CA,,,,1961,11,26,,,
Dave Hindmarch,Vancouver,British Columbia,CA,,,,1958,10,15,,,
Dave Hoyda,Edmonton,Alberta,CA,Tulsa,Oklahoma,US,1957,5,20,2015,2,8
Dave Hrechkosy,Winnipeg,Manitoba,CA,,,CA,1951,11,1,2012,3,7
Dave Hudson,St. Thomas,Ontario,CA,,,CA,1949,12,28,,,
Dave Hunter,Petrolia,Ontario,CA,,,,1958,1,1,,,
Dave Hutchison,London,Ontario,CA,,,,1952,5,2,,,
Dave Hynes,Cambridge,Massachusetts,US,,,,1951,4,17,,,
Dave Karpa,Regina,Saskatchewan,CA,,,,1971,5,7,,,
Dave Keon,Rouyn-Noranda,Quebec,CA,,,,1940,3,22,,,
Dave Kerr,Toronto,Ontario,CA,,,CA,1910,1,11,1978,5,11
Dave Kryskow,Edmonton,Alberta,CA,,,,1951,12,25,,,
Dave Langevin,Saint Paul,Minnesota,US,,,,1954,5,15,,,
Dave Leslie Kelly,Wallaceburg,Ontario,CA,,,,1952,9,20,,,
Dave Lewis,Kindersley,Saskatchewan,CA,,,,1953,7,3,,,
Dave Loagan,Montreal,Quebec,CA,,,,1954,7,2,,,
Dave Lowry,Greater Sudbury,Ontario,CA,,,,1965,2,14,,,
Dave Lucas,Downeyville,Ontario,CA,,,,1932,3,22,,,
Dave Lumley,Toronto,Ontario,CA,,,,1954,9,1,,,
Dave MacKay,Cardston,Alberta,CA,,,CA,1919,1,14,1980,5,1
Dave Maloney,Kitchener,Ontario,CA,,,,1956,7,31,,,
Dave Manson,Prince Albert,Saskatchewan,CA,,,,1967,1,27,,,
Dave Marcinyshyn,Edmonton,Alberta,CA,,,,1967,2,4,,,
Dave McLelland,Penticton,British Columbia,CA,,,,1952,11,20,,,
Dave McLlwain,Seaforth,Ontario,CA,,,,1967,6,9,,,
Dave Michayluk,Wakaw,Saskatchewan,CA,,,,1962,5,18,,,
Dave Morissette,Baie-Comeau,Quebec,CA,,,,1971,12,24,,,
Dave Morrison,Toronto,Ontario,CA,,,,1962,6,12,,,
Dave Orleski,Edmonton,Alberta,CA,,,,1959,12,26,,,
Dave Parro,Saskatoon,Saskatchewan,CA,,,,1957,4,30,,,
Dave Pasin,Edmonton,Alberta,CA,,,,1966,7,8,,,
Dave Pichette,Grand Falls-Windsor,Newfoundland and Labrador,CA,,,,1960,2,4,,,
Dave Poulin,Timmins,Ontario,CA,,,,1958,12,17,,,
Dave Reece,Troy,New York,US,,,,1948,9,13,,,
Dave Reid,Brockville,Ontario,CA,,,,1979,2,2,,,
Dave Reid,Toronto,Ontario,CA,,,CA,1934,1,11,,,
Dave Reid,Etobicoke,Ontario,CA,,,,1964,5,15,,,
Dave Reierson,Bashaw,Alberta,CA,,,,1964,8,30,,,
Dave Richardson,Saint Boniface,Manitoba,CA,,,CA,1940,12,11,,,
Dave Richter,Winnipeg,Manitoba,CA,,,,1960,4,8,,,
Dave Ritchie,Montreal,Quebec,CA,Montreal,Quebec,CA,1891,10,1,1973,3,6
Dave Roche,Lindsay,Ontario,CA,,,,1975,6,13,,,
Dave Rochefort,Red Deer,Alberta,CA,,,,1946,7,22,,,
Dave Salvian,Toronto,Ontario,CA,,,,1955,9,9,,,
Dave Scatchard,Hinton,Alberta,CA,,,,1976,2,20,,,
Dave Schultz,Waldheim,Saskatchewan,CA,,,,1949,10,14,,,
Dave Semenko,Winnipeg,Manitoba,CA,,,CA,1957,7,12,,,
Dave Silk,Scituate,Massachusetts,US,,,,1958,1,8,,,
Dave Snuggerud,Minnetonka,Minnesota,US,,,,1966,6,20,,,
Dave Steckel,Milwaukee,Wisconsin,US,,,,1982,3,15,,,
Dave Tataryn,Greater Sudbury,Ontario,CA,,,CA,1950,7,17,,,
Dave Taylor,Levack,Ontario,CA,,,,1955,12,4,,,
Dave Thomlinson,Edmonton,Alberta,CA,,,,1966,10,22,,,
Dave Tippett,Moosomin,Saskatchewan,CA,,,,1961,8,25,,,
Dave Tomlinson,North Vancouver,British Columbia,CA,,,,1969,5,8,,,
Dave Trottier,Pembroke,Ontario,CA,,,CA,1906,6,25,1956,11,14
Dave Watson,Kirkland Lake,Ontario,CA,,,,1958,5,19,,,
David Aebischer,Geneva,,CH,,,,1978,2,7,,,
David Backes,Minneapolis,Minnesota,US,,,,1984,5,1,,,
David Booth,Detroit,Michigan,US,,,,1984,11,24,,,
David Brine,Truro,Nova Scotia,CA,,,,1985,1,6,,,
David Broll,Mississauga,Ontario,CA,,,,1993,1,4,,,
David Bruce,Thunder Bay,Ontario,CA,,,,1964,10,7,,,
David Clarkson,Etobicoke,Ontario,CA,,,,1984,3,31,,,
David Cooper,Ottawa,Ontario,CA,,,,1973,11,2,,,
David Cullen,St. Catharines,Ontario,CA,,,,1976,12,30,,,
David Desharnais,Laurier-Station,Quebec,CA,,,,1986,9,14,,,
David Dziurzynski,Lloydminster,Alberta,CA,,,,1989,10,6,,,
David Ellett,Cleveland,Ohio,US,,,,1964,3,30,,,
David Emma,Cranston,Rhode Island,US,,,,1969,1,14,,,
David Fenyves,Dunnville,Ontario,CA,,,,1960,4,29,,,
David Gosselin,Lévis,Quebec,CA,,,,1977,6,22,,,
David Gove,Centerville,Massachusetts,US,,,,1978,5,4,,,
David Goverde,Toronto,Ontario,CA,,,,1970,4,9,,,
David Haas,Toronto,Ontario,CA,,,,1968,6,23,,,
David Hale,Colorado Springs,Colorado,US,,,,1981,6,18,,,
David Hanson,Cumberland,Wisconsin,US,,,,1954,4,12,,,
David Harlock,Toronto,Ontario,CA,,,,1971,3,16,,,
David Jensen,Newton,Massachusetts,US,,,,1965,8,19,,,
David Jensen,Minneapolis,Minnesota,US,,,,1961,5,3,,,
David Kočí,Prague,,CZ,,,,1981,5,12,,,
David Krejčí,Šternberk,,CZ,,,,1986,4,28,,,
David Laliberté,Saint-Jean-sur-Richelieu,Quebec,CA,,,,1986,3,17,,,
David Latta,Thunder Bay,Ontario,CA,,,,1967,1,3,,,
David Legwand,Detroit,Michigan,US,,,,1980,8,17,,,
David LeNeveu,Fernie,British Columbia,CA,,,,1983,5,23,,,
David Liffiton,Windsor,Ontario,CA,,,,1984,10,18,,,
David Ling,Halifax,Nova Scotia,CA,,,,1975,1,9,,,
David Littman,Cranston,Rhode Island,US,,,,1967,6,13,,,
David Mackey,New Westminster,British Columbia,CA,,,,1966,7,24,,,
David Maley,Beaver Dam,Wisconsin,US,,,,1963,4,24,,,
David Mcintyre,Georgina,Ontario,CA,,,,1987,2,4,,,
David Moravec,Opava,,CZ,,,,1973,3,24,,,
David Morisset,Langley,British Columbia,CA,,,,1981,4,6,,,
David Moss,Livonia,Michigan,US,,,,1981,12,28,,,
David Musil,Calgary,Alberta,CA,,,,1993,4,9,,,
David Nemirovsky,Toronto,Ontario,CA,,,,1976,8,1,,,
David Oliver,Sechelt,British Columbia,CA,,,,1971,4,17,,,
David Pastrňák,Havířov,,CZ,,,,1996,5,25,,,
David Perron,Sherbrooke,Quebec,CA,,,,1988,5,28,,,
David Printz,Solna Municipality,,SE,,,,1980,7,24,,,
David Pulkkinen,Kapuskasing,Ontario,CA,,,CA,1949,5,18,,,
David Roberts,Alameda,California,US,,,,1970,5,28,,,
David Rundblad,Lycksele,,SE,,,,1990,10,8,,,
David Sacco,Malden,Massachusetts,US,,,,1971,7,31,,,
David Saunders,Ottawa,Ontario,CA,,,,1966,5,20,,,
David Savard,Saint-Hyacinthe,Quebec,CA,,,,1990,10,22,,,
