name,birth_city,birth_state,birth_country,death_city,death_state,death_country,birth_year,birth_month,birth_day,death_year,death_month,death_day
Bobby Wilson,,,US,,,,1944,,,,,
Cal Graham,,,US,,,,1944,6,7,,,
Chuck Gardner,,,US,,,,1944,9,30,,,
Cliff Anderson,,,US,,,,1944,9,7,,,
Craig Dill,,,US,,,,1944,12,17,,,
Darrell Hardy,,,US,,,,1944,,,,,
Dewitt Menyard,,,US,,,,1944,4,24,2009,5,21
Erwin Mueller,,,US,,,,1944,3,12,,,
Floyd Theard,,,US,,,,1944,9,5,1985,4,12
Harry Laurie,,,US,,,,1944,11,2,,,
Jerry Pettway,,,US,,,,1944,2,13,,,
Jim Ligon,,,US,,,,1944,2,22,2004,4,17
Larry Moore,,,US,,,,1944,,,,,
Ollie Darden,,,US,,,,1944,7,28,,,
R. B. Lynam,,,US,,,,1944,,,,,
Roland West,,,US,,,,1944,6,6,,,
Ron Filipek,,,US,,,,1944,2,5,2005,12,9
Tony Kerwin,,,US,,,,1944,7,7,,,
Trooper Washington,,,US,,,,1944,4,21,2004,11,19
Tyrone Britt,,,US,,,,1944,4,18,,,
John Dickson,Searcy,Arkansas,US,,,,1945,11,18,,,
Mike Lynn,Covina,California,US,,,,1945,11,25,,,
Bernie Williams,Washington,D.C.,US,,,,1945,12,30,,,
Bob Lewis,Washington,D.C.,US,,,,1945,3,20,,,
Roderick McDonald,Jacksonville,Florida,US,San Jose,California,US,1945,4,9,2015,1,17
Shaler Halimon,Tampa,Florida,US,,,,1945,3,30,,,
Walt Wesley,Fort Myers,Florida,US,,,,1945,1,25,,,
Randolph Mahaffey,LaGrange,Georgia,US,,,,1945,9,28,,,
Walt Frazier,Atlanta,Georgia,US,,,,1945,3,29,,,
Jim Burns,McLeansboro,Illinois,US,,,,1945,9,21,,,
Jimmy Dawson,Oak Park,Illinois,US,,,,1945,4,18,,,
Dan Sparks,Bloomington,Indiana,US,,,,1945,4,17,,,
Ervin Inniger,Berne,Indiana,US,,,,1945,1,16,,,
Reggie Lacefield,Gary,Indiana,US,,,,1945,4,10,,,
Ron Franz,Kansas City,Kansas,US,,,,1945,10,20,,,
Garfield Smith,Campbellsville,Kentucky,US,,,,1945,11,18,,,
Phil Wagner,Cynthiana,Kentucky,US,,,,1945,12,18,,,
Wayne Chapman,Owensboro,Kentucky,US,,,,1945,6,15,,,
Elvin Hayes,Rayville,Louisiana,US,,,,1945,11,17,,,
Glynn Saulters,Minden,Louisiana,US,,,,1945,2,10,,,
Jimmy Jones,Tallulah,Louisiana,US,,,,1945,1,1,,,
Cliff Williams,Detroit,Michigan,US,,,,1945,4,15,,,
John Trapp,Detroit,Michigan,US,,,,1945,10,2,,,
Sam Williams,Detroit,Michigan,US,,,,1945,1,22,,,
Willie Iverson,Detroit,Michigan,US,,,,1945,10,8,,,
Arvesta Kelly,Jackson,Mississippi,US,,,,1945,11,20,,,
Gene Moore,St. Louis,Missouri,US,,,,1945,7,29,,,
Leary Lentz,Clarkton,Missouri,US,,,,1945,2,23,,,
Phil Jackson,Deer Lodge,Montana,US,,,,1945,9,17,,,
Lonnie Wright,Newark,New Jersey,US,South Orange,New Jersey,US,1945,1,23,2012,3,23
Bob Verga,Neptune Township,New Jersey,US,,,,1945,9,7,,,
Wes Bialosuknia,Poughkeepsie,New York,US,Hartford,Connecticut,US,1945,6,8,2013,10,23
Sonny Dove,Brooklyn,New York,US,Brooklyn,New York,US,1945,8,16,1983,2,14
Andrew Anderson,Buffalo,New York,US,,,,1945,6,6,,,
Barry Leibowitz,New York,New York,US,,,,1945,9,10,,,
Dave Deutsch,Brooklyn,New York,US,,,,1945,5,13,,,
Mike Riordan,New York City,New York,US,,,,1945,7,9,,,
Pat Riley,Rome,New York,US,,,,1945,3,20,,,
Willie Worsley,Bronx,New York,US,,,,1945,11,13,,,
Lee Davis,Raleigh,North Carolina,US,,,,1945,10,11,,,
Manny Leaks,Cleveland,Ohio,US,,,,1945,11,27,,,
Tom Boerwinkle,Cleveland,Ohio,US,,,,1945,8,23,2013,3,26
Walt Piatkowski,Toledo,Ohio,US,,,,1945,6,11,,,
Charlie Beasley,Shawnee,Oklahoma,US,McKinney,Texas,US,1945,8,23,2015,4,11
Gary Gray,Fort Cobb,Oklahoma,US,,,,1945,2,23,,,
Eddie Biedenbach,Pittsburgh,Pennsylvania,US,,,,1945,8,12,,,
Fred Carter,Philadelphia,Pennsylvania,US,,,,1945,2,14,,,
Hal Jeter,Aliquippa,Pennsylvania,US,,,,1945,5,17,,,
Dwight Waller,Brownsville,Tennessee,US,,,,1945,10,5,,,
Ron Widby,Knoxville,Tennessee,US,,,,1945,3,9,,,
Willie Davis,Fairfield,Texas,US,,,,1945,8,9,,,
Steve Kramer,Sandy,Utah,US,,,,1945,1,1,,,
Dale Schlueter,Tacoma,Washington,US,Portland,Oregon,US,1945,11,12,2014,7,24
Byron Beck,Ellensburg,Washington,US,,,,1945,1,25,,,
Craig Raymond,Aberdeen,Washington,US,,,,1945,4,5,,,
Larry Bunce,Tacoma,Washington,US,,,,1945,7,29,,,
Randy Stoll,Seattle,Washington,US,,,,1945,,,,,
Al Salvadori,Wheeling,West Virginia,US,,,,1945,5,6,,,
Gary Gregor,Charleston,West Virginia,US,,,,1945,8,13,,,
Brian Brunkhorst,Owen,Wisconsin,US,,,,1945,6,12,,,
Pat Frink,,,US,Tucson,Arizona,US,1945,2,18,2012,5,6
Gary Suiter,,,US,Rito Rancho,New Mexico,US,1945,1,18,1982,10,23
Al Hairston,,,US,,,,1945,12,11,,,
Bill Allen,,,US,,,,1945,,,,,
Bob Riedy,,,US,,,,1945,8,26,,,
Butch Booker,,,US,,,,1945,7,20,,,
Butch Joyner,,,US,,,,1945,4,26,,,
Denny Holman,,,US,,,,1945,10,8,,,
Errol Palmer,,,US,,,,1945,,,,,
Gary Turner,,,US,,,,1945,,,,,
Hal Hale,,,US,,,,1945,9,21,,,
Harry Barnes,,,US,,,,1945,7,25,,,
Jim Reid,,,US,,,,1945,8,3,,,
John Morrison,,,US,,,,1945,5,2,,,
Lonnie Kluttz,,,US,,,,1945,9,17,,,
Loy Petersen,,,US,,,,1945,7,26,,,
Mal Graham,,,US,,,,1945,2,23,,,
Milt Williams,,,US,,,,1945,11,22,,,
Nick Jones,,,US,,,,1945,3,28,,,
Plummer Lott,,,US,,,,1945,12,11,,,
Rich Dumas,,,US,,,,1945,,,,,
Willie Rogers,,,US,,,,1945,9,11,,,
Bud Ogden,San Luis Obispo,California,US,,,,1946,12,29,,,
Jim Eakins,Sacramento,California,US,,,,1946,5,24,,,
Rick Adelman,Lynwood,California,US,,,,1946,6,16,,,
Russ Critchfield,Salinas,California,US,,,,1946,6,27,,,
Chuck Williams,Boulder,Colorado,US,,,,1946,6,6,,,
Roland Taylor,Washington,D.C.,US,,,,1946,3,13,,,
Carl Fuller,St Augustine,Florida,US,,,,1946,1,10,,,
Otto Moore,Miami,Florida,US,,,,1946,8,27,,,
Charlie Paulk,Fitzgerald,Georgia,US,San Diego,California,US,1946,6,14,2014,10,1
Mervin Jackson,Savannah,Georgia,US,Chicago,Illinois,US,1946,8,15,2012,6,7
Claude English,Columbus,Georgia,US,,,,1946,12,26,,,
Luther Rackley,Bainbridge,Georgia,US,,,,1946,6,11,,,
Tom Kondla,Brookfield,Illinois,US,,,,1946,11,30,,,
Willie McCarter,Gary,Indiana,US,,,,1946,7,26,,,
Barry Yates,Randolph,Iowa,US,,,,1946,1,30,,,
Warren Jabali,Kansas City,Kansas,US,Miami,Florida,US,1946,8,29,2012,7,13
George Stone,Murray,Kentucky,US,Columbus,Ohio,US,1946,2,9,1993,12,30
Bob Warren,Murray,Kentucky,US,,,,1946,7,17,2014,8,25
Dallas Thornton,Louisville,Kentucky,US,,,,1946,9,1,,,
George Tinsley,Louisville,Kentucky,US,,,,1946,9,19,,,
Glen Combs,Hazard,Kentucky,US,,,,1946,10,30,,,
Wes Unseld,Louisville,Kentucky,US,,,,1946,3,14,,,
Rich Johnson,Alexandria,Louisiana,US,Vicksburg,Mississippi,US,1946,12,18,1994,6,15
Don Chaney,Baton Rouge,Louisiana,US,,,,1946,3,22,,,
Bob Quick,Thornton,Mississippi,US,,,,1946,3,5,,,
Barry Orms,St. Louis,Missouri,US,,,,1946,5,1,,,
Jo Jo White,St. Louis,Missouri,US,,,,1946,11,16,,,
Rich Niemann,St. Louis,Missouri,US,,,,1946,7,2,,,
Mike Lewis,Missoula,Montana,US,,,,1946,3,18,,,
Skip Harlicka,Trenton,New Jersey,US,,,,1946,10,14,,,
Bob Kauffman,Brooklyn,New York,US,Lilburn,Georgia,US,1946,7,13,2015,7,25
Luther Green,New York City,New York,US,Brooklyn,New York,US,1946,11,13,2006,1,25
Dave Newmark,Brooklyn,New York,US,,,,1946,9,11,,,
George Bruns,Brooklyn,New York,US,,,,1946,8,30,,,
Jim Kissane,New Hyde Park,New York,US,,,,1946,8,17,,,
Jimmy Collins,Syracuse,New York,US,,,,1946,11,24,,,
Mike Davis,Brooklyn,New York,US,,,,1946,7,26,,,
Zaid Abdul-Aziz,Brooklyn,New York,US,,,,1946,4,7,,,
Herm Gilliam,Winston-Salem,North Carolina,US,Salem,Oregon,US,1946,5,5,2005,4,16
Henry Logan,Asheville,North Carolina,US,,,,1946,3,14,,,
Bill Hosket,Dayton,Ohio,US,,,,1946,12,20,,,
Bobby Hooper,Lees Creek,Ohio,US,,,,1946,12,22,,,
Dick Cunningham,Canton,Ohio,US,,,,1946,7,11,,,
Don Carlos,Columbus,Ohio,US,,,,1946,12,15,,,
Don May,Dayton,Ohio,US,,,,1946,1,3,,,
Fred Foster,Springfield,Ohio,US,,,,1946,3,18,1985,10,4
Ron Boone,Oklahoma City,Oklahoma,US,,,,1946,9,6,,,
Simmie Hill,Midland,Pennsylvania,US,Pittsburgh,Pennsylvania,US,1946,11,14,2013,7,14
Bob Lloyd,Upper Darby,Pennsylvania,US,,,,1946,1,3,,,
Johnny Baum,Philadelphia,Pennsylvania,US,,,,1946,6,17,,,
Larry Miller,Allentown,Pennsylvania,US,,,,1946,4,4,,,
Stu Lantz,Uniontown,Pennsylvania,US,,,,1946,7,13,,,
Jake Ford,Georgetown,South Carolina,US,,,,1946,4,29,1996,5,19
Bingo Smith,Memphis,Tennessee,US,,,,1946,2,26,,,
Rich Jones,Memphis,Tennessee,US,,,,1946,12,27,,,
Ted McClain,Nashville,Tennessee,US,,,,1946,8,30,,,
Bobby Croft,,,US,Burlington,Ontario,US,1946,3,17,2014,3,23
Ken Spain,,,US,Houston,Texas,US,1946,10,6,1990,10,11
Al Cueto,Havana,,CU,,,,1946,8,2,,,
A. W. Holt,,,US,,,,1946,8,26,,,
Bill Gaines,,,US,,,,1946,3,10,,,
Billy DeAngelis,,,US,,,,1946,10,5,,,
Bob Allen,,,US,,,,1946,7,16,,,
Bob Christian,,,US,,,,1946,5,11,,,
Brian Heaney,,,US,,,,1946,1,,,,
Charley Parks,,,US,,,,1946,,,,,
Clarence Brookins,,,US,,,,1946,,,,,
Craig Spitzer,,,US,,,,1946,12,18,,,
Don Sidle,,,US,,,,1946,6,21,1987,5,25
Earle Higgins,,,US,,,,1946,12,30,,,
Jack Thompson,,,US,,,,1946,3,26,,,
Jerry McKee,,,US,,,,1946,8,4,,,
Jim Marsh,,,US,,,,1946,4,26,,,
Julius Keye,,,US,,,,1946,9,5,1984,9,13
Rick Weitzman,,,US,,,,1946,4,30,,,
Rod Knowles,,,US,,,,1946,2,27,2008,10,25
Ron Nelson,,,US,,,,1946,10,7,,,
Ron Sanford,,,US,,,,1946,6,11,,,
Sam Little,,,US,,,,1946,3,29,,,
Skeeter Swift,,,US,,,,1946,6,19,,,
Tony Koski,,,US,,,,1946,6,26,,,
Wally Anderzunas,,,US,,,,1946,1,11,1989,5,28
Willie Williams,,,US,,,,1946,7,28,,,
Lamar Green,Birmingham,Alabama,US,,,,1947,3,22,,,
Willie Scott,Gadsden,Alabama,US,,,,1947,5,22,,,
Jasper Wilson,Camden,Arkansas,US,,,,1947,7,12,,,
Wil Jones,McGehee,Arkansas,US,,,,1947,2,27,,,
Bob Portman,San Francisco,California,US,,,,1947,3,22,,,
Dennis Grey,San Diego,California,US,,,,1947,8,26,,,
Gene Williams,San Francisco,California,US,,,,1947,4,1,,,
Keith Swagerty,San Jose,California,US,,,,1947,10,30,,,
Tiny Ron Taylor,Torrance,California,US,,,,1947,11,21,,,
Willie Wise,San Francisco,California,US,,,,1947,3,3,,,
Billy Evans,New Haven,Connecticut,US,,,,1947,3,3,,,
Don Adams,Atlanta,Georgia,US,Troy,Michigan,US,1947,11,27,2013,12,25
John Warren,Sparta,Georgia,US,,,,1947,1,7,,,
Walt Gilmore,Millen,Georgia,US,,,,1947,2,27,,,
Al Smith,Peoria,Illinois,US,,,,1947,1,15,,,
Dick Garrett,Centralia,Illinois,US,,,,1947,1,31,,,
Steve Kuberski,Moline,Illinois,US,,,,1947,11,6,,,
Billy Keller,Indianapolis,Indiana,US,,,,1947,8,30,,,
Rick Mount,Lebanon,Indiana,US,,,,1947,1,5,,,
Lucius Allen,Kansas City,Kansas,US,,,,1947,9,26,,,
Bob Arnzen,Covington,Kentucky,US,,,,1947,11,3,,,
Butch Beard,Hardinsburg,Kentucky,US,,,,1947,5,4,,,
Clarence Glover,Horse Cave,Kentucky,US,,,,1947,11,1,,,
Greg Smith,Princeton,Kentucky,US,,,,1947,6,28,,,
Howie Wright,Louisville,Kentucky,US,,,,1947,2,22,,,
Tom Hagan,Louisville,Kentucky,US,,,,1947,1,29,,,
Terry Driscoll,Winthrop,Massachusetts,US,,,,1947,8,28,,,
John Brisker,Detroit,Michigan,US,,,,1947,6,15,1978,4,1
John Johnson,Carthage,Mississippi,US,San Jose,California,US,1947,10,18,2016,1,7
Cliff Meely,Rosedale,Mississippi,US,Boulder,Colorado,US,1947,7,10,2013,5,29
Willie Norwood,Carrollton,Mississippi,US,,,,1947,8,8,,,
Lee Winfield,St. Louis,Missouri,US,,,,1947,2,4,2011,2,4
Jack Gillespie,Great Falls,Montana,US,,,,1947,10,1,,,
Bob Greacen,Merchantville,New Jersey,US,,,,1947,9,15,,,
Mike Grosso,Raritan,New Jersey,US,,,,1947,9,7,,,
Dick Grubar,Schenectady,New York,US,,,,1947,7,26,,,
George Thompson,Brooklyn,New York,US,,,,1947,11,29,,,
Joe DePre,Westbury,New York,US,,,,1947,12,19,,,
Kareem Abdul-Jabbar,New York,New York,US,,,,1947,4,16,,,
Ollie Taylor,New York,New York,US,,,,1947,3,7,,,
Bill Bunting,New Bern,North Carolina,US,,,,1947,8,26,,,
Greg Wittman,Rockingham,North Carolina,US,,,,1947,5,10,,,
Harthorne Wingo,Tryon,North Carolina,US,,,,1947,9,9,,,
Norm Van Lier,East Liverpool,Ohio,US,Chicago,Illinois,US,1947,4,1,2009,2,26
Steve Mix,Toledo,Ohio,US,,,,1947,12,30,,,
Pete Maravich,Aliquippa,Pennsylvania,US,Pasadena,California,US,1947,6,22,1988,1,5
Dennis Stewart,Steelton,Pennsylvania,US,,,,1947,4,11,,,
Greg Fillmore,Philadephia,Pennsylvania,US,,,,1947,3,7,,,
Larry Cannon,Philadelphia,Pennsylvania,US,,,,1947,4,12,,,
Wilbur Kirkland,,South Carolina,US,,,,1947,,,,,
Rick Roberson,Memphis,Tennessee,US,,,,1947,7,7,,,
George E. Johnson,Harleton,Texas,US,,,,1947,6,19,,,
Mack Calvin,Fort Worth,Texas,US,,,,1947,7,27,,,
Bob Dandridge,Richmond,Virginia,US,,,,1947,11,15,,,
Art Harris,,,US,San Francisco,California,US,1947,1,13,2007,10,13
Chuck Lloyd,,,US,,,,1947,5,22,,,
Claude Virden,,,US,,,,1947,11,25,,,
Gary Zeller,,,US,,,,1947,11,20,1996,2,5
George Reynolds,,,US,,,,1947,11,23,,,
Joe Kennedy,,,US,,,,1947,1,12,,,
John Arthurs,,,US,,,,1947,8,15,,,
Justus Thigpen,,,US,,,,1947,8,13,,,
Lynn Shackelford,,,US,,,,1947,8,27,,,
Mack Daughtry,,,US,,,,1947,,,,,
Pete Smith,,,US,,,,1947,,,,,
Robert Washington,,,US,,,,1947,7,11,,,
Ron Knight,,,US,,,,1947,8,4,,,
Walker Banks,,,US,,,,1947,8,26,,,
Elvin Ivory,Birmingham,Alabama,US,,,,1948,7,2,,,
Jackie Ridgle,Altheimer,Arkansas,US,Altheimer,Arkansas,US,1948,2,13,1998,8,26
Steve Patterson,Riverside,California,US,Phoenix,Arizona,US,1948,6,24,2004,7,28
Coby Dietrick,Riverside,California,US,,,,1948,7,23,,,
Dennis Awtrey,Hollywood,California,US,,,,1948,2,22,,,
Greg Hyder,Victorville,California,US,,,,1948,6,21,,,
John Vallely,Newport Beach,California,US,,,,1948,10,3,,,
Paul Ruffner,Downey,California,US,,,,1948,10,15,,,
Vic Bartolome,Santa Barbara,California,US,,,,1948,9,29,,,
Rick Fisher,Denver,Colorado,US,,,,1948,10,27,,,
Calvin Murphy,Norwalk,Connecticut,US,,,,1948,5,9,,,
Austin Carr,Washington,D.C.,US,,,,1948,3,10,,,
Curtis Perry,Washington,D.C.,US,,,,1948,9,13,,,
John Hummer,Washington,D.C.,US,,,,1948,5,4,,,
Howard Porter,Stuart,Florida,US,Minneapolis,Minnesota,US,1948,8,31,2007,5,26
Gar Heard,Hogansville,Georgia,US,,,,1948,5,3,,,
Herb White,Valdosta,Georgia,US,,,,1948,6,15,,,
Joe Thomas,Canton,Georgia,US,,,,1948,3,9,,,
Gary Freeman,Boise,Idaho,US,,,,1948,7,25,,,
Rex Morgan,Charleston,Illinois,US,Jacksonville,Florida,US,1948,10,27,2016,1,15
Dan Issel,Batavia,Illinois,US,,,,1948,10,25,,,
Ken Mayfield,Chicago,Illinois,US,,,,1948,5,11,,,
Marv Winkler,Indianapolis,Indiana,US,,,,1948,2,18,,,
Samuel Watts,Gary,Indiana,US,,,,1948,3,14,,,
Dick Gibbs,Ames,Iowa,US,,,,1948,12,20,,,
Dave Cowens,Newport,Kentucky,US,,,,1948,10,25,,,
Henry Bacon,Louisville,Kentucky,US,,,,1948,7,5,,,
Jim McDaniels,Scottsville,Kentucky,US,,,,1948,4,2,,,
Joe Hamilton,Lexington,Kentucky,US,,,,1948,7,5,,,
Mike Price,Russellville,Kentucky,US,,,,1948,9,11,,,
Grady O'Malley,Boston,Massachusetts,US,,,,1948,4,25,,,
George Trapp,Detroit,Michigan,US,Detroit,Michigan,US,1948,7,11,2002,1,21
Harvey Marlatt,Alpena County,Michigan,US,,,,1948,8,26,,,
Rudy Tomjanovich,Hamtramck,Michigan,US,,,,1948,11,24,,,
Sam Lacey,Indianola,Mississippi,US,Kansas City,Missouri,US,1948,3,8,2014,3,14
Wendell Ladner,Necaise Crossing,Mississippi,US,Jamaica,New York,US,1948,10,6,1975,6,24
Cornell Warner,Jackson,Mississippi,US,,,,1948,8,12,,,
George T. Johnson,Tylertown,Mississippi,US,,,,1948,12,18,,,
Billy Paultz,River Edge,New Jersey,US,,,,1948,7,30,,,
Mo Layton,Newark,New Jersey,US,,,,1948,12,24,,,
Randy Smith,Bellport,New York,US,Norwich,Connecticut,US,1948,12,12,2009,6,4
Bob Lanier,Buffalo,New York,US,,,,1948,9,10,,,
Brian Mahoney,Rockville Centre,New York,US,,,,1948,12,17,,,
Charlie Criss,Valhalla,New York,US,,,,1948,11,6,,,
Charlie Scott,New York City,New York,US,,,,1948,12,15,,,
Charlie Yelverton,New York City,New York,US,,,,1948,12,5,,,
Jim Hayes,Rockville Centre,New York,US,,,,1948,2,18,2009,3,11
Nate Archibald,New York City,New York,US,,,,1948,9,2,,,
Jim McMillian,Raeford,North Carolina,US,Winston-Salem,North Carolina,US,1948,3,11,2016,5,16
Neal Walk,Cleveland,Ohio,US,Phoenix,Arizona,US,1948,7,29,2015,10,4
Bob Riley,Columbus,Ohio,US,,,,1948,7,6,,,
Dave Sorenson,Findlay,Ohio,US,,,,1948,7,8,2002,7,9
Mike Pratt,Dayton,Ohio,US,,,,1948,8,4,,,
Erv Staggs,Philadelphia,Pennsylvania,US,Philadelphia,Pennsylvania,US,1948,9,1,2012,12,29
Ken Durrett,Pittsburgh,Pennsylvania,US,Pittsburgh,Pennsylvania,US,1948,12,8,2001,1,7
Eddie Mast,Philadelphia,Pennsylvania,US,,,,1948,10,19,1994,10,18
Fran O'Hanlon,Philadelphia,Pennsylvania,US,,,,1948,8,24,,,
Geoff Petrie,Darby,Pennsylvania,US,,,,1948,4,17,,,
Greg Howard,Pittsburgh,Pennsylvania,US,,,,1948,1,8,,,
Willie Sojourner,Philadelphia,Pennsylvania,US,,,,1948,9,10,2005,10,20
Dean Meminger,Walterboro,South Carolina,US,Harlem,New York,US,1948,5,13,2013,8,23
Fred Taylor,Houston,Texas,US,,,,1948,2,5,,,
Gene Phillips,Livingston,Texas,US,,,,1948,10,25,,,
Steve Wilson,Richmond,Virginia,US,,,,1948,10,16,,,
George Irvine,Seattle,Washington,US,,,,1948,2,1,,,
Jim Ard,Seattle,Washington,US,,,,1948,9,9,,,
Fred Brown,Milwaukee,Wisconsin,US,,,,1948,8,7,,,
Paul Stovall,,,US,San Diego,California,US,1948,8,16,1978,1,9
Al Williams,,,US,Peoria,Illinois,US,1948,2,14,2007,7,2
Joe Cooke,,,US,Toledo,Ohio,US,1948,8,14,2006,11,12
Pete Cross,,,US,Redmond,Washington,US,1948,3,28,1977,1,2
Bill Stricker,,,US,,,,1948,1,22,,,
Bill Zopf,,,US,,,,1948,6,7,,,
Charlie Hentz,,,US,,,,1948,3,17,,,
Dan Hester,,,US,,,,1948,11,8,,,
Dave Scholz,,,US,,,,1948,4,12,2015,12,5
Earnie Killum,,,US,,,,1948,6,11,,,
Fred Hilton,,,US,,,,1948,1,15,,,
Isaiah Wilson,,,US,,,,1948,5,31,,,
Jeff Webb,,,US,,,,1948,7,6,,,
Jim Wilson,,,US,,,,1948,,,,,
Larry Mikan,,,US,,,,1948,4,8,,,
Levi Fontaine,,,US,,,,1948,11,1,,,
Ralph Ogden,,,US,,,,1948,1,25,,,
Ron Dorsey,,,US,,,,1948,10,10,,,
Sam Robinson,,,US,,,,1948,4,1,,,
Sid Catlett,,,US,,,,1948,4,18,,,
Tom Patterson,,,US,,,,1948,10,15,1982,2,
Vann Williford,,,US,,,,1948,1,26,,,
Vester Marshall,,,US,,,,1948,12,22,,,
Curtis Rowe,Bessemer,Alabama,US,,,,1949,7,2,,,
Dave Bustion,Gadsden,Alabama,US,,,,1949,8,30,,,
Darnell Hillman,Sacramento,California,US,,,,1949,8,29,,,
Sidney Wicks,Los Angeles,California,US,,,,1949,9,19,,,
Stan Love,Los Angeles,California,US,,,,1949,4,9,,,
Mike Jackson,Washington,D.C.,US,,,,1949,7,31,,,
Artis Gilmore,Chipley,Florida,US,,,,1949,9,21,,,
Elmore Smith,Macon,Georgia,US,,,,1949,5,9,,,
Bob Lackey,Evanston,Illinois,US,,,,1949,4,9,2002,6,4
Billy Shepherd,Bedford,Indiana,US,,,,1949,11,18,,,
Larry Steele,Greencastle,Indiana,US,,,,1949,5,5,,,
Pierre Russell,Kansas City,Kansas,US,Kansas City,Kansas,US,1949,12,13,1995,6,12
Jim Price,Russellville,Kentucky,US,,,,1949,11,27,,,
James Silas,Tallulah,Louisiana,US,,,,1949,2,11,,,
Harold Fox,Hyattsville,Maryland,US,,,,1949,8,29,,,
Will Allen,Rockville,Maryland,US,,,,1949,2,8,,,
Kennedy McIntosh,Detroit,Michigan,US,Los Angeles,California,US,1949,1,21,2009,3,6
Ben Kelso,Flint,Michigan,US,,,,1949,4,11,,,
Ralph Simpson,Detroit,Michigan,US,,,,1949,8,10,,,
Spencer Haywood,Silver City,Mississippi,US,,,,1949,4,22,,,
Chris Ford,Atlantic City,New Jersey,US,,,,1949,1,11,,,
Mike Maloy,New York City,New York,US,Vienna,,AU,1949,5,10,2009,2,3
Charlie Davis,New York City,New York,US,,,,1949,9,7,,,
Dave Wohl,Queens,New York,US,,,,1949,11,2,,,
Jeff Halliburton,Rockville Centre,New York,US,,,,1949,7,3,,,
John Roche,New York City,New York,US,,,,1949,9,26,,,
Rich Rinaldi,Poughkeepsie,New York,US,,,,1949,8,3,,,
Tom Owens,The Bronx,New York,US,,,,1949,6,28,,,
George Adams,Kings Mountain,North Carolina,US,,,,1949,5,15,,,
Goo Kennedy,Charlotte,North Carolina,US,,,,1949,8,23,,,
Henry Bibby,Franklinton,North Carolina,US,,,,1949,11,24,,,
Jim Cleamons,Lincolnton,North Carolina,US,,,,1949,9,13,,,
Loyd King,Asheville,North Carolina,US,,,,1949,5,29,,,
Randy Denton,Raleigh,North Carolina,US,,,,1949,2,18,,,
Dave Robisch,Cincinnati,Ohio,US,,,,1949,12,22,,,
Mike Newlin,Portland,Oregon,US,,,,1949,1,2,,,
Ollie Johnson,Philadelphia,Pennsylvania,US,,,,1949,5,11,,,
Wil Robinson,Uniontown,Pennsylvania,US,,,,1949,12,25,,,
Clifford Ray,Union,South Carolina,US,,,,1949,1,21,,,
Sam Sibert,McCormick,South Carolina,US,,,,1949,2,11,,,
Charles Johnson,Corpus Christi,Texas,US,Oakland,California,US,1949,3,31,2007,6,1
Dwight Davis,Houston,Texas,US,,,,1949,10,28,,,
Ken Gardner,Ogden,Utah,US,,,,1949,9,27,,,
Will Franklin,Norfolk,Virginia,US,,,,1949,10,19,,,
Bernie Fryer,Bellingham,Washington,US,,,,1949,12,25,,,
Walter Szczerbiak,Hamburg,West Germany,DE,,,,1949,8,21,,,
Jim Chones,Racine,Wisconsin,US,,,,1949,11,30,,,
John Mengelt,La Crosse,Wisconsin,US,,,,1949,10,16,,,
Al Henry,,,US,,,,1949,2,9,,,
Barry Nelson,,,US,,,,1949,9,19,,,
Bill Chamberlain,,,US,,,,1949,12,16,,,
Bobby Fields,,,US,,,,1949,10,20,,,
Charlie Lowery,,,US,,,,1949,11,12,,,
Collis Jones,,,US,,,,1949,7,3,,,
Dana Pagett,,,US,,,,1949,3,29,,,
Dwaine Dillard,,,US,,,,1949,3,9,2008,6,25
Frank Russell,,,US,,,,1949,4,17,,,
Gil McGregor,,,US,,,,1949,6,14,,,
Jake Jones,,,US,,,,1949,5,9,,,
Jarrett Durham,,,US,,,,1949,8,22,,,
Jerry Dover,,,US,,,,1949,10,16,,,
Odis Allison,,,US,,,,1949,10,2,,,
William Smith,,,US,,,,1949,2,14,,,
Bud Stallworth,Hartselle,Alabama,US,,,,1950,1,18,,,
Travis Grant,Clayton,Alabama,US,,,,1950,1,1,,,
Caldwell Jones,McGehee,Arkansas,US,Stockbridge,Georgia,US,1950,8,4,2014,9,21
Chuck Terry,Long Beach,California,US,,,,1950,9,27,,,
Claude Terry,Salida,California,US,,,,1950,1,12,,,
Fred Boyd,Bakersfield,California,US,,,,1950,6,13,,,
Jim Owens,Los Angeles,California,US,,,,1950,5,1,,,
John Gianelli,Stockton,California,US,,,,1950,6,10,,,
John Tschogl,Chula Vista,California,US,,,,1950,4,25,,,
Paul Westphal,Torrance,California,US,,,,1950,11,30,,,
Phil Chenier,Berkeley,California,US,,,,1950,10,30,,,
Ron Riley,Los Angeles,California,US,,,,1950,11,11,,,
Tom Payne,,California,US,,,,1950,11,19,,,
Eric McWilliams,Denver,Colorado,US,,,,1950,4,18,,,
Bob Nash,Hartford,Connecticut,US,,,,1950,8,24,,,
Ansley Truitt,West Point,Georgia,US,,,,1950,8,24,,,
Lloyd Neal,Talbotton,Georgia,US,,,,1950,12,10,,,
Corky Calhoun,Waukegan,Illinois,US,,,,1950,11,1,,,
Kevin Porter,Chicago,Illinois,US,,,,1950,4,17,,,
LaRue Martin,Chicago,Illinois,US,,,,1950,3,30,,,
